"ownerPacket","path","statusCode","reviewState","present","directory","sourceFileCount","productScanned","testEvidence","redlineCount","redlines","decision"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/PermissionRuleDescription.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/PermissionRuleInput.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/PermissionRuleList.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/RecentDenialsTab.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/RemoveWorkspaceDirectory.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/rules/WorkspaceTab.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/shellPermissionHelpers.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/useShellPermissionFeedback.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/permissions/utils.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/sandbox/SandboxConfigTab.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/sandbox/SandboxDependenciesTab.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/sandbox/SandboxDoctorSection.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/sandbox/SandboxOverridesTab.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/sandbox/SandboxSettings.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/shell/ExpandShellOutputContext.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/shell/OutputLine.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/shell/ShellProgressMessage.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/shell/ShellTimeDisplay.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/components/skills/SkillsMenu.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/AsyncAgentDetailDialog.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/BackgroundTask.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/BackgroundTaskStatus.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/BackgroundTasksDialog.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/DreamDetailDialog.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/InProcessTeammateDetailDialog.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/RemoteSessionDetailDialog.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/RemoteSessionProgress.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/ShellDetailDialog.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/ShellProgress.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/renderToolActivity.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/tasks/taskStatusUtils.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/teams/TeamStatus.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/components/teams/TeamsDialog.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ui/OrderedList.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ui/OrderedListItem.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/ui/TreeSelect.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/wizard/WizardDialogLayout.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/wizard/WizardNavigationFooter.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/wizard/WizardProvider.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/wizard/index.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/components/wizard/useWizard.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/constants/apiLimits.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/constants/betas.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/constants/cyberRiskInstruction.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/constants/errorIds.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/constants/figures.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/constants/github-app.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/constants/keys.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/constants/messages.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/constants/oauth.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/constants/outputStyles.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/constants/product.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/constants/prompts.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/constants/spinnerVerbs.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/constants/system.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/constants/toolLimits.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/constants/tools.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/constants/turnCompletionVerbs.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/constants/xml.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/context.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/context/QueuedMessageContext.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/context/fpsMetrics.tsx","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/context/mailbox.tsx","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/context/modalContext.tsx","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/context/overlayContext.tsx","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-06-ui-tui-visible-state","src/context/promptOverlayContext.tsx","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/coordinator/coordinatorMode.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/coordinator/roles/message.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/cost-tracker.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/costHook.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/__tests__/api-service.test.ts","M","high-risk-owner-review-required","yes","no","0","no","yes","0","","TEST_EVIDENCE_NOT_PRODUCT_RUNTIME"
"V20-OGR-05-external-integration-adapter-boundary","src/dsxu/engine/__tests__/bridge-gate.test.ts","M","high-risk-owner-review-required","yes","no","0","no","yes","0","","TEST_EVIDENCE_NOT_PRODUCT_RUNTIME"
"V20-OGR-04-mcp-skill-plugin-registry","src/dsxu/engine/__tests__/c05-mcp-brief-remote-cron-absorption-clean.test.ts","M","high-risk-owner-review-required","yes","no","0","no","yes","0","","TEST_EVIDENCE_NOT_PRODUCT_RUNTIME"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/__tests__/dsxu-api-key-auth-v1.test.ts","M","high-risk-owner-review-required","yes","no","0","no","yes","0","","TEST_EVIDENCE_NOT_PRODUCT_RUNTIME"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/__tests__/dsxu-model-public-surface-v1.test.ts","M","high-risk-owner-review-required","yes","no","0","no","yes","0","","TEST_EVIDENCE_NOT_PRODUCT_RUNTIME"
"V20-OGR-04-mcp-skill-plugin-registry","src/dsxu/engine/__tests__/mcp-client.test.ts","M","high-risk-owner-review-required","yes","no","0","no","yes","0","","TEST_EVIDENCE_NOT_PRODUCT_RUNTIME"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/__tests__/model-config.test.ts","M","high-risk-owner-review-required","yes","no","0","no","yes","0","","TEST_EVIDENCE_NOT_PRODUCT_RUNTIME"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/__tests__/provider-contract-v1.test.ts","M","high-risk-owner-review-required","yes","no","0","no","yes","0","","TEST_EVIDENCE_NOT_PRODUCT_RUNTIME"
"V20-OGR-05-agent-task-lifecycle","src/dsxu/engine/__tests__/v19-cost-cache-live-task-evidence-v1.test.ts","M","high-risk-owner-review-required","yes","no","0","no","yes","0","","TEST_EVIDENCE_NOT_PRODUCT_RUNTIME"
"V20-OGR-05-external-integration-adapter-boundary","src/dsxu/engine/adapters/bridge-adapter.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/api-service.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/dsxu/engine/engine-tool-adapter.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/dsxu/engine/extended-tools.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/dsxu/engine/index.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/model-config.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/provider-alias.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/provider-contract.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/dsxu/engine/skills-registry-v1.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/dsxu/engine/tool-capability-pool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/dsxu/engine/tool-mainline-runtime-v1.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-10-entry-query-tool-composition","src/dsxu/engine/types.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/v18-model-public-surface-gate.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/engine/v18-provider-service-shell-policy.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/dsxu/engine/v19-cost-cache-live-task-evidence.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/dsxu/legacy/testing/legacyProviderMockRateLimits.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/entrypoints/agentSdkTypes.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/entrypoints/cli.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/entrypoints/dsxu-code.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/entrypoints/init.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-08-cli-command-transport","src/entrypoints/sandboxTypes.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
