"referencePath","disposition","finalOwnerPacket","dsxuOwner","dsxuDirectPath","dsxuDirectPathExists","capabilityLoops","capabilityLoopLabels","v26Owners","experienceSignalCategories","auditSymbolSignals","testEvidenceCount","liveTuiApiEvidence","behaviorEvidenceStatus","riskPriority","publicClaimStatus","requiredV26Action"
"services/api/dumpPrompts.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/dumpPrompts.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","26","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/emptyUsage.ts","review_candidate_mapped_or_excluded","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/emptyUsage.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","P3: close review candidate with absorb/adapt/exclude/delete decision; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/errors.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/errors.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","84","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/errorUtils.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/errorUtils.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","19","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/filesApi.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/filesApi.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","64","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/firstTokenDate.ts","absorbed_into_dsxu_mainline","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/firstTokenDate.ts","yes","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","8","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","P3: keep as absorbed mainline only if import/use, tests, and live evidence remain valid; owners=V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/grove.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/grove.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","29","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/logging.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/logging.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","31","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/metricsOptOut.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/metricsOptOut.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","14","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/overageCreditGrant.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/overageCreditGrant.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","18","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/promptCacheBreakDetection.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/promptCacheBreakDetection.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","81","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/referral.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/referral.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","37","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P0: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/sessionIngress.ts","review_candidate_mapped_or_excluded","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/sessionIngress.ts","yes","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","39","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","P3: close review candidate with absorb/adapt/exclude/delete decision; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"services/api/ultrareviewQuota.ts","product_specific_adapt_or_exclude","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/services/api/ultrareviewQuota.ts","yes","visible-work-state;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","2","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
