"statusCode","path","ownerPacket","reviewState","recommendedAction"
"M","src/components/messages/HighlightedThinkingText.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/HookProgressMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/nullRenderingAttachments.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/PlanApprovalMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/RateLimitMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/ShutdownMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/SystemAPIErrorMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/SystemTextMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/TaskAssignmentMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/teamMemCollapsed.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/teamMemSaved.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserAgentNotificationMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserBashInputMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserBashOutputMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserChannelMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserCommandMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserImageMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserLocalCommandOutputMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserMemoryInputMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserPlanMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserPromptMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserResourceUpdateMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserTeammateMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserTextMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserToolResultMessage/RejectedPlanMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserToolResultMessage/RejectedToolUseMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserToolResultMessage/UserToolCanceledMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserToolResultMessage/UserToolErrorMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserToolResultMessage/UserToolRejectMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserToolResultMessage/UserToolResultMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserToolResultMessage/UserToolSuccessMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/messages/UserToolResultMessage/utils.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/MessageSelector.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/MessageTimestamp.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/NotebookEditToolUseRejectedMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/ResumeTask.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/shell/ShellProgressMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/Spinner/GlimmerMessage.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/Spinner/teammateSelectHint.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/Spinner/TeammateSpinnerLine.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/Spinner/TeammateSpinnerTree.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/TaskListV2.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/AsyncAgentDetailDialog.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/BackgroundTask.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/BackgroundTasksDialog.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/BackgroundTaskStatus.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/DreamDetailDialog.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/InProcessTeammateDetailDialog.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/RemoteSessionDetailDialog.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/RemoteSessionProgress.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/renderToolActivity.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/ShellDetailDialog.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/ShellProgress.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/tasks/taskStatusUtils.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/TeammateViewHeader.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/teams/TeamsDialog.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/teams/TeamStatus.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/components/VirtualMessageList.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/constants/messages.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/context/QueuedMessageContext.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/coordinator/roles/message.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/dsxu/engine/__tests__/v19-cost-cache-live-task-evidence-v1.test.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/dsxu/engine/v19-cost-cache-live-task-evidence.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/entrypoints/agentSdkTypes.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/hooks/notifs/useInstallMessages.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/hooks/notifs/useTeammateShutdownNotification.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/hooks/useBackgroundTaskNavigation.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/hooks/useDeferredHookMessages.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/hooks/useLogMessages.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/hooks/useScheduledTasks.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/hooks/useTaskListWatcher.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/hooks/useTasksV2.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/hooks/useTeammateViewAutoExit.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/memdir/teamMemPaths.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/memdir/teamMemPrompts.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/services/AgentSummary/agentSummary.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/services/rateLimitMessages.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/services/teamMemorySync/index.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/services/teamMemorySync/secretScanner.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/services/teamMemorySync/teamMemSecretGuard.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/services/teamMemorySync/types.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/services/teamMemorySync/watcher.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/state/teammateViewHelpers.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/Task.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks/DreamTask/DreamTask.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks/InProcessTeammateTask/InProcessTeammateTask.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks/LocalAgentTask/LocalAgentTask.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks/LocalMainSessionTask.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks/LocalShellTask/guards.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks/LocalShellTask/killShellTasks.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks/LocalShellTask/LocalShellTask.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks/pillLabel.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks/RemoteAgentTask/RemoteAgentTask.tsx","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/tasks/stopTask.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/agentContext.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/agentSwarmsEnabled.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/collapseTeammateShutdowns.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/cronTasks.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/cronTasksLock.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/forkedAgent.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/hooks/execAgentHook.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/inProcessTeammateHelpers.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/messageQueueManager.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/messages.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/messages/mappers.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
"M","src/utils/messages/systemInit.ts","V20-OGR-05-agent-task-lifecycle","high-risk-owner-review-required","prove-single-agent-task-lifecycle"
