"referencePath","ownerPacket","dsxuOwner","dsxuDirectPath","dsxuDirectPathExists","disposition","riskPriority","priorPublicClaimStatus","finalDecision","closureState","acceptanceDecision","acceptanceReason","capabilityLoops","testEvidenceCount","liveTuiApiEvidence","publicClaimBoundary"
"components/MCPServerDialogCopy.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/MCPServerDialogCopy.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/MCPServerMultiselectDialog.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/MCPServerMultiselectDialog.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/memory/MemoryFileSelector.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/memory/MemoryFileSelector.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/memory/MemoryUpdateNotification.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/memory/MemoryUpdateNotification.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/MemoryUsageIndicator.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/MemoryUsageIndicator.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;source-truth-coding;context-memory-recovery;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/Message.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/Message.tsx","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"components/messageActions.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messageActions.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/MessageModel.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/MessageModel.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/MessageResponse.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/MessageResponse.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;source-truth-coding;context-memory-recovery;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/MessageRow.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/MessageRow.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/Messages.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/Messages.tsx","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"components/messages/AdvisorMessage.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/AdvisorMessage.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/messages/AssistantRedactedThinkingMessage.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/AssistantRedactedThinkingMessage.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/messages/AssistantTextMessage.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/AssistantTextMessage.tsx","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"components/messages/AssistantThinkingMessage.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/AssistantThinkingMessage.tsx","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"components/messages/AssistantToolUseMessage.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/AssistantToolUseMessage.tsx","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"components/messages/AttachmentMessage.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/AttachmentMessage.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/messages/CollapsedReadSearchContent.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/CollapsedReadSearchContent.tsx","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"components/messages/CompactBoundaryMessage.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/CompactBoundaryMessage.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/messages/GroupedToolUseContent.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/GroupedToolUseContent.tsx","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"components/messages/HighlightedThinkingText.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/HighlightedThinkingText.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;context-memory-recovery;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/messages/HookProgressMessage.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/HookProgressMessage.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/messages/nullRenderingAttachments.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/nullRenderingAttachments.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"components/messages/PlanApprovalMessage.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/PlanApprovalMessage.tsx","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"components/messages/RateLimitMessage.tsx","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/components/messages/RateLimitMessage.tsx","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
