"statusCode","path","ownerPacket","reviewState","recommendedAction","source"
"M","src/hooks/useLspPluginRecommendation.tsx","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/hooks/useManagePlugins.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/hooks/usePluginRecommendationBase.tsx","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/hooks/useSkillImprovementSurvey.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/hooks/useSkillsChange.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/migrations/migrateEnableAllProjectMcpServersToSettings.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/plugins/builtinPlugins.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"??","src/services/mcp/__tests__/","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/auth.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/channelAllowlist.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/channelNotification.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/channelPermissions.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/client.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/config.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"??","src/services/mcp/doctor.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/dsxuProvider.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/elicitationHandler.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/envExpansion.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/headersHelper.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/InProcessTransport.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/MCPConnectionManager.tsx","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/mcpStringUtils.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/normalization.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/oauthPort.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/officialRegistry.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"??","src/services/mcp/providerConnectorMigration.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/SdkControlTransport.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/types.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/useManageMCPConnections.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/utils.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/vscodeSdkMcp.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/xaa.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcp/xaaIdpLogin.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/mcpServerApproval.tsx","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/plugins/pluginCliCommands.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/plugins/PluginInstallationManager.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/services/plugins/pluginOperations.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/batch.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/dsxuApi.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/dsxuApiContent.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/DsxuBrowserProvider.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/index.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/loop.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/loremIpsum.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/remember.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/scheduleRemoteAgents.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/simplify.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/skillify.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/stuck.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundled/updateConfig.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/bundledSkills.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/loadSkillsDir.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/skills/mcpSkillBuilders.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/types/plugin.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/desktopMcpImport.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/dsxuBrowserProvider/mcpServer.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/mcp/dateTimeParser.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/mcp/elicitationValidation.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/mcpInstructionsDelta.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/mcpOutputStorage.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/mcpValidation.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/mcpWebSocketTransport.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/addDirPluginSettings.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/cacheUtils.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/hintRecommendation.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/installedPluginsManager.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/loadPluginAgents.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/loadPluginCommands.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/loadPluginHooks.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/managedPlugins.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/marketplaceManager.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/mcpPluginIntegration.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/officialMarketplaceGcs.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/officialMarketplaceStartupCheck.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
"M","src/utils/plugins/orphanedPluginFilter.ts","V20-OGR-04-mcp-skill-plugin-registry","high-risk-owner-review-required","prove-extension-boundary-uses-single-mcp-skill-plugin-owner","previous-register"
