path,kind,capability,primaryLabel,labels,defaultMainline,appRuntime,cliScript,testContract,docEvidence,experiment,frozen,historicalResidue,importedByCount,referencedByScriptsCount,referencedByTestsCount,referencedByDocsCount,recommendation,reasons
src/commands/usage/index.ts,command-source,cli-command-surface,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,1,0,1,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/commands/usage/usage.tsx,command-source,cli-command-surface,default-mainline,default-mainline; cli-script,true,true,true,false,false,false,false,false,1,1,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; script path or referenced by package/script evidence
src/commands/version.ts,command-source,cli-command-surface,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/commands/vim/index.ts,command-source,cli-command-surface,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/commands/vim/vim.ts,command-source,cli-command-surface,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/commands/voice/index.ts,command-source,cli-command-surface,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,1,0,1,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/commands/voice/voice.ts,command-source,cli-command-surface,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/components/AgentProgressLine.tsx,tui-source,agent-task-orchestration,app-runtime,app-runtime; cli-script; historical-residue,false,true,true,false,false,false,false,true,1,3,0,6,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,reachable from app runtime roots; script path or referenced by package/script evidence; versioned/reference/absorption/legacy naming signal
src/components/App.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,2,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/ApproveApiKey.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,2,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/AutoModeOptInDialog.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,3,0,0,5,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/AutoUpdater.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/AutoUpdaterWrapper.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/AwsAuthStatusBox.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/BaseTextInput.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,2,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/BashModeProgress.tsx,tui-source,tui-visible-state,app-runtime,app-runtime; historical-residue,false,true,false,false,false,false,false,true,1,0,0,4,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/components/BridgeDialog.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/BypassPermissionsModeDialog.tsx,tui-source,permission-safety,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,4,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/ChannelDowngradeDialog.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/ClickableImageRef.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/CompactSummary.tsx,tui-source,context-memory-compact,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/ConfigurableShortcutHint.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,50,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/ConsoleOAuthFlow.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,4,0,0,5,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/ContextSuggestions.tsx,tui-source,context-memory-compact,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/ContextVisualization.tsx,tui-source,context-memory-compact,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,4,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/CoordinatorAgentStatus.tsx,tui-source,agent-task-orchestration,app-runtime,app-runtime,false,true,false,false,false,false,false,false,3,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/CostThresholdDialog.tsx,tui-source,provider-model-cost-cache,app-runtime,app-runtime; historical-residue,false,true,false,false,false,false,false,true,1,0,0,4,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/components/CtrlOToExpand.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,14,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/CustomSelect/SelectMulti.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,4,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/CustomSelect/index.ts,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,38,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/CustomSelect/option-map.ts,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/CustomSelect/select-input-option.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,2,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/components/CustomSelect/select-option.tsx,tui-source,tui-visible-state,app-runtime,app-runtime,false,true,false,false,false,false,false,false,3,0,0,3,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
