"path","line","category","severity","disposition","ownerGuess","requiredAction","excerpt"
"src\main.tsx","2308","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","getBridgeDisabledReason"
"src\main.tsx","2309","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","} = await import('./services/bridge/dsxuRemoteBridgeFacade.js');"
"src\main.tsx","2310","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const disabledReason = await getBridgeDisabledReason();"
"src\main.tsx","2353","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","if (shouldLoadProviderMigrationServiceShell()) {"
"src\main.tsx","2354","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","void import('./services/bridge/dsxuRemoteBridgeFacade.js').then(m => {"
"src\main.tsx","2475","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const providerMigrationMcpPromise = isNonInteractiveSession ? Promise.resolve({"
"src\main.tsx","2479","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","}) : providerMigrationMcpConfigPromise.then(configs => Object.keys(configs).length > 0 ? prefetchAllMcpResources(configs) : {"
"src\main.tsx","2488","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const mcpPromise = Promise.all([localMcpPromise, providerMigrationMcpPromise]).then(([local, providerMigration]) => ({"
"src\main.tsx","2489","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","clients: [...local.clients, ...providerMigration.clients],"
"src\main.tsx","2490","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","tools: uniqBy([...local.tools, ...providerMigration.tools], 'name'),"
"src\main.tsx","2491","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","commands: uniqBy([...local.commands, ...providerMigration.commands], 'name')"
"src\main.tsx","2606","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","// Initialize versioned plugins system (triggers V1 to V2 migration if"
"src\main.tsx","2785","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","// (processBatched with Promise.all). DSXU provider migration is awaited too -its"
"src\main.tsx","2787","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","// here. --bare skips DSXU provider migration entirely for perf-sensitive scripts."
"src\main.tsx","2791","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","// Dedup: suppress plugin MCP servers that duplicate a DSXU provider migration"
"src\main.tsx","2792","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","// connector (connector wins), then connect DSXU provider migration servers."
"src\main.tsx","2798","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const PROVIDER_MIGRATION_CLOUD_MCP_TIMEOUT_MS = 5_000;"
"src\main.tsx","2799","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const providerMigrationConnect = providerMigrationMcpConfigPromise.then(providerMigrationConfigs => {"
"src\main.tsx","2800","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","if (Object.keys(providerMigrationConfigs).length > 0) {"
"src\main.tsx","2801","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const providerMigrationSigs = new Set<string>();"
"src\main.tsx","2802","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","for (const config of Object.values(providerMigrationConfigs)) {"
"src\main.tsx","2804","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","if (sig) providerMigrationSigs.add(sig);"
"src\main.tsx","2810","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","if (sig && providerMigrationSigs.has(sig)) suppressed.add(name);"
"src\main.tsx","2813","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","logForDebugging(`[MCP] Lazy dedup: suppressing ${suppressed.size} plugin server(s) that duplicate DSXU provider migration connectors: ${[...suppressed].join(', ')}`);"
"src\main.tsx","2849","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","// Suppress provider migration connectors that duplicate an enabled"
"src\main.tsx","2853","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","// those (provider migration wins); leaving them in suppresses the"
"src\main.tsx","2857","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","servers: dedupedProviderMigration"
"src\main.tsx","2858","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","} = dedupProviderMigrationMcpServers(providerMigrationConfigs, nonPluginConfigs);"
"src\main.tsx","2859","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","return connectMcpBatch(dedupedProviderMigration, PROVIDER_MIGRATION_CLOUD_SOURCE);"
"src\main.tsx","2861","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","let providerMigrationTimer: ReturnType<typeof setTimeout> | undefined;"
"src\main.tsx","2862","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","const providerMigrationTimedOut = await Promise.race([providerMigrationConnect.then(() => false), new Promise<boolean>(resolve => {"
"src\main.tsx","2863","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","providerMigrationTimer = setTimeout(r => r(true), PROVIDER_MIGRATION_CLOUD_MCP_TIMEOUT_MS, resolve);"
"src\main.tsx","2865","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","if (providerMigrationTimer) clearTimeout(providerMigrationTimer);"
"src\main.tsx","2866","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","if (providerMigrationTimedOut) {"
"src\main.tsx","2867","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","logForDebugging(`[MCP] provider connectors not ready after ${PROVIDER_MIGRATION_CLOUD_MCP_TIMEOUT_MS}ms; proceeding while background connection continues`);"
"src\main.tsx","2869","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","profileCheckpoint('after_connectMcp_provider_migration_cloud');"
"src\main.tsx","2871","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","cli-command-transport","classify as implemented, test-only, release-excluded, or required V24 owner work","// In headless mode, start deferred prefetches immediately (no user typing delay)"
"src\main.tsx","2872","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","cli-command-transport","classify as implemented, test-only, release-excluded, or required V24 owner work","// --bare / SIMPLE: startDeferredPrefetches early-returns internally."
"src\main.tsx","2877","stub_or_incomplete","OWNER_REVIEW","stub_or_deferred_owner_review","cli-command-transport","classify as implemented, test-only, release-excluded, or required V24 owner work","startDeferredPrefetches();"
"src\main.tsx","2962","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","env_var: process.env[DSXU_PROVIDER_MIGRATION_MODEL_ENV] as AnalyticsMetadata_I_VERIFIED_THIS_IS_NOT_CODE_OR_FILEPATHS,"
"src\main.tsx","3018","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","} = require('./services/bridge/dsxuRemoteBridgeFacade.js') as typeof import('./services/bridge/dsxuRemoteBridgeFacade.js');"
"src\main.tsx","3062","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","replBridgeEnabled: fullRemoteControl || ccrMirrorEnabled,"
"src\main.tsx","3063","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","replBridgeExplicit: remoteControl,"
"src\main.tsx","3064","runtime_duplication_pressure","OWNER_REVIEW","runtime_duplication_pressure_review","cli-command-transport","prove facade/test-only/owner migration; no second product runtime","replBridgeOutboundOnly: ccrMirrorEnabled,"
