"relative_path","top_dir","ext","bytes","lines","imports","exports","symbol_signal_count","owner_family","primary_experience_signal","experience_signal_categories","telemetry_data_hits","memory_context_hits","ui_interaction_hits","tool_runtime_hits","permission_safety_hits","recovery_remote_hits","coding_workflow_hits","provider_model_hits","plugin_mcp_skill_hits","contains_inline_sourcemap","dsxu_v20_action"
"components/LogoV2/AnimatedAsterisk.tsx","components",".tsx","7562","50","6","1","9","experience_ui","coding_workflow","ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow","0","0","5","1","4","2","1","0","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/AnimatedClawd.tsx","components",".tsx","14054","124","6","1","9","experience_ui","coding_workflow","ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow","0","0","7","7","5","2","7","0","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/ChannelsNotice.tsx","components",".tsx","29503","266","11","1","12","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","3","3","7","2","30","0","5","12","88","yes","adapt_or_exclude_product_specific"
"components/LogoV2/Clawd.tsx","components",".tsx","18574","240","4","2","4","experience_ui","ui_interaction","ui_interaction;recovery_remote;provider_model","0","0","2","0","0","7","0","5","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/CondensedLogo.tsx","components",".tsx","19395","161","18","1","14","experience_ui","coding_workflow","ui_interaction;tool_runtime;coding_workflow;provider_model","0","0","16","15","0","0","15","37","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/EmergencyTip.tsx","components",".tsx","6707","58","5","1","5","experience_ui","coding_workflow","telemetry_data;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model","1","0","2","5","0","1","6","3","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/Feed.tsx","components",".tsx","13804","112","5","4","9","experience_ui","coding_workflow","ui_interaction;coding_workflow;provider_model","0","0","12","0","0","0","1","2","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/FeedColumn.tsx","components",".tsx","5379","59","6","1","4","experience_ui","ui_interaction","ui_interaction;provider_model","0","0","2","0","0","0","0","1","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/feedConfigs.tsx","components",".tsx","12205","92","10","4","13","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model","1","9","5","2","0","1","5","9","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/GuestPassesUpsell.tsx","components",".tsx","9122","70","7","3","9","experience_ui","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","4","0","3","8","3","0","8","17","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/LogoV2.tsx","components",".tsx","75183","543","35","1","44","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","35","66","20","20","0","29","79","22","yes","adapt_or_exclude_product_specific"
"components/LogoV2/Opus1mMergeNotice.tsx","components",".tsx","5812","55","8","2","4","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","0","1","2","5","3","0","5","4","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/OverageCreditUpsell.tsx","components",".tsx","18347","166","9","7","21","experience_ui","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","14","0","9","32","1","1","32","47","1","yes","adapt_or_exclude_product_specific"
"components/LogoV2/VoiceModeNotice.tsx","components",".tsx","7668","68","10","1","3","experience_ui","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","0","0","18","5","3","0","5","3","0","yes","adapt_or_exclude_product_specific"
"components/LogoV2/WelcomeV2.tsx","components",".tsx","57864","433","4","1","3","experience_ui","ui_interaction","ui_interaction;recovery_remote;provider_model","0","0","24","0","0","16","0","40","0","yes","adapt_or_exclude_product_specific"
"components/LogSelector.tsx","components",".tsx","200487","1575","32","2","150","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","23","172","271","1","0","54","440","30","1","yes","adapt_or_exclude_product_specific"
"components/LspRecommendation/LspRecommendationMenu.tsx","components",".tsx","10247","88","4","1","5","experience_ui","coding_workflow","ui_interaction;permission_safety;recovery_remote;coding_workflow;plugin_mcp_skill","0","0","12","0","5","5","7","0","13","yes","absorb_into_dsxu_mainline"
"components/ManagedSettingsSecurityDialog/ManagedSettingsSecurityDialog.tsx","components",".tsx","14484","149","9","1","16","permission_gate","permission_safety","memory_context;ui_interaction;permission_safety;recovery_remote;provider_model","0","1","18","0","18","1","0","7","0","yes","absorb_into_dsxu_mainline"
"components/ManagedSettingsSecurityDialog/utils.ts","components",".ts","3979","145","3","5","10","permission_gate","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow","0","0","2","1","7","0","1","0","0","no","absorb_into_dsxu_mainline"
"components/Markdown.tsx","components",".tsx","28160","236","10","2","24","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","40","1","52","4","2","0","4","15","0","yes","absorb_into_dsxu_mainline"
"components/MarkdownTable.tsx","components",".tsx","47567","322","9","1","67","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","46","2","35","1","8","0","6","6","2","yes","absorb_into_dsxu_mainline"
"components/mcp/CapabilitiesSection.tsx","components",".tsx","4957","61","4","1","1","experience_ui","tool_runtime","ui_interaction;tool_runtime;provider_model;plugin_mcp_skill","0","0","2","6","0","0","0","3","22","yes","absorb_into_dsxu_mainline"
"components/mcp/ElicitationDialog.tsx","components",".tsx","179643","1169","18","1","123","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","9","223","8","7","84","25","22","42","yes","adapt_or_exclude_product_specific"
"components/mcp/index.ts","components",".ts","523","10","0","9","0","experience_ui","tool_runtime","ui_interaction;tool_runtime;recovery_remote;plugin_mcp_skill","0","0","1","4","0","4","0","0","27","no","absorb_into_dsxu_mainline"
"components/mcp/MCPAgentServerMenu.tsx","components",".tsx","26662","183","14","1","8","agent_lifecycle","coding_workflow","memory_context;ui_interaction;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","3","41","0","3","24","1","7","53","yes","absorb_into_dsxu_mainline"
"components/mcp/MCPListPanel.tsx","components",".tsx","58231","504","16","1","30","experience_ui","coding_workflow","memory_context;ui_interaction;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","5","134","0","1","16","19","23","203","yes","adapt_or_exclude_product_specific"
"components/mcp/McpParsingWarnings.tsx","components",".tsx","22079","213","7","1","8","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;coding_workflow;provider_model;plugin_mcp_skill","1","2","7","0","0","0","2","9","31","yes","absorb_into_dsxu_mainline"
"components/mcp/MCPReconnect.tsx","components",".tsx","16195","167","8","1","8","experience_ui","coding_workflow","ui_interaction;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","0","18","0","0","25","2","2","47","yes","absorb_into_dsxu_mainline"
"components/mcp/MCPRemoteServerMenu.tsx","components",".tsx","102489","649","29","1","44","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","22","7","83","30","5","66","6","104","260","yes","adapt_or_exclude_product_specific"
"components/mcp/MCPSettings.tsx","components",".tsx","40386","398","15","1","23","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","5","5","7","51","0","12","1","21","203","yes","adapt_or_exclude_product_specific"
"components/mcp/MCPStdioServerMenu.tsx","components",".tsx","28394","177","19","1","12","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","1","36","17","1","26","3","7","98","yes","absorb_into_dsxu_mainline"
"components/mcp/MCPToolDetailView.tsx","components",".tsx","23139","212","8","1","11","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","3","27","62","16","1","6","2","19","yes","absorb_into_dsxu_mainline"
"components/mcp/MCPToolListView.tsx","components",".tsx","16252","141","14","1","16","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","1","33","56","10","2","6","2","43","yes","absorb_into_dsxu_mainline"
"components/mcp/utils/reconnectHelpers.tsx","components",".tsx","5292","49","3","3","3","experience_ui","tool_runtime","ui_interaction;tool_runtime;recovery_remote;plugin_mcp_skill","0","0","10","4","0","11","0","0","18","yes","absorb_into_dsxu_mainline"
"components/MCPServerApprovalDialog.tsx","components",".tsx","11563","115","7","1","7","experience_ui","permission_safety","telemetry_data;memory_context;ui_interaction;permission_safety;recovery_remote;provider_model;plugin_mcp_skill","5","2","14","0","2","2","0","2","45","yes","absorb_into_dsxu_mainline"
"components/MCPServerDesktopImportDialog.tsx","components",".tsx","21016","203","13","1","12","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","1","33","5","0","10","6","6","68","yes","absorb_into_dsxu_mainline"
"components/MCPServerDialogCopy.tsx","components",".tsx","1829","15","3","1","1","experience_ui","permission_safety","ui_interaction;tool_runtime;permission_safety;provider_model;plugin_mcp_skill","0","0","7","1","1","0","0","2","9","yes","absorb_into_dsxu_mainline"
"components/MCPServerMultiselectDialog.tsx","components",".tsx","16029","133","12","1","12","experience_ui","permission_safety","telemetry_data;memory_context;ui_interaction;permission_safety;recovery_remote;provider_model;plugin_mcp_skill","3","1","32","0","13","2","0","3","68","yes","absorb_into_dsxu_mainline"
"components/memory/MemoryFileSelector.tsx","components",".tsx","48121","438","26","1","31","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","4","89","43","5","0","7","14","15","1","yes","absorb_into_dsxu_mainline"
"components/memory/MemoryUpdateNotification.tsx","components",".tsx","5100","45","6","2","7","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;coding_workflow","0","11","8","1","0","0","1","0","0","yes","absorb_into_dsxu_mainline"
"components/MemoryUsageIndicator.tsx","components",".tsx","4377","37","4","1","4","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;coding_workflow","10","10","6","0","0","0","6","0","0","yes","absorb_into_dsxu_mainline"
"components/Message.tsx","components",".tsx","79113","627","31","4","19","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","0","33","332","98","0","0","50","72","4","yes","adapt_or_exclude_product_specific"
"components/messageActions.tsx","components",".tsx","54948","450","9","17","38","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","5","12","110","47","16","4","28","6","2","yes","absorb_into_dsxu_mainline"
"components/MessageModel.tsx","components",".tsx","4110","43","5","1","3","model_cost_context","ui_interaction","ui_interaction;provider_model","0","0","23","0","0","0","0","9","0","yes","absorb_into_dsxu_mainline"
"components/MessageResponse.tsx","components",".tsx","6933","78","5","1","4","experience_ui","coding_workflow","memory_context;ui_interaction;coding_workflow;provider_model","0","8","23","0","0","0","1","6","0","yes","absorb_into_dsxu_mainline"
"components/MessageRow.tsx","components",".tsx","48342","383","14","6","36","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","7","209","116","2","0","58","30","1","yes","absorb_into_dsxu_mainline"
"components/Messages.tsx","components",".tsx","147457","834","46","6","110","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","4","37","528","224","21","14","91","91","4","yes","adapt_or_exclude_product_specific"
"components/messages/AdvisorMessage.tsx","components",".tsx","14479","158","10","1","4","experience_ui","coding_workflow","telemetry_data;ui_interaction;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","2","0","21","15","0","0","2","14","1","yes","absorb_into_dsxu_mainline"
