sourceDoc,sourceLines,signalCategory,summary,targetOwner,targetV6WorkPackage,alreadyCovered,missingRuntime,missingTest,promptAllowed,claimAllowed,archiveAfterExtraction
docs/DSXU_V5_PHASE0_MAINLINE_20260519.md,1-45,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from superseded-plan; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_MAINLINE_20260519.md,1-45,release-claim-boundary,"claim-boundary-and-public-wording extracted from superseded-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_MAINLINE_20260519.md,1-45,scenario-replay,"scenario-test-corpus extracted from superseded-plan; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,prompt-discipline,"prompt-behavior-discipline extracted from superseded-plan; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,agent-skill-mcp,"agent-multi-window-orchestration extracted from superseded-plan; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from superseded-plan; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,tool-protocol,"tool-protocol-and-schema extracted from superseded-plan; use as structured signal only, not raw prompt context.",Tool Gate / Tool View,V6 Tool Contract / V7 Safety Gate,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,verification-recovery,"verification-recovery-gates extracted from superseded-plan; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,context-memory-ledger,"context-memory-ledger extracted from superseded-plan; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from superseded-plan; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from superseded-plan; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,release-claim-boundary,"claim-boundary-and-public-wording extracted from superseded-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,release-claim-boundary,"release-ip-brand-risk extracted from superseded-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,tui-trust-surface,"tui-visible-state-experience extracted from superseded-plan; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_PHASE0_20260519.md,1-69,scenario-replay,"scenario-test-corpus extracted from superseded-plan; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_RELEASE_GATES_20260519.md,1-43,agent-skill-mcp,"agent-multi-window-orchestration extracted from superseded-plan; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_RELEASE_GATES_20260519.md,1-43,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from superseded-plan; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_RELEASE_GATES_20260519.md,1-43,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from superseded-plan; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_RELEASE_GATES_20260519.md,1-43,release-claim-boundary,"claim-boundary-and-public-wording extracted from superseded-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_RELEASE_GATES_20260519.md,1-43,release-claim-boundary,"release-ip-brand-risk extracted from superseded-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_RELEASE_GATES_20260519.md,1-43,scenario-replay,"scenario-test-corpus extracted from superseded-plan; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_REPLAY_REGRESSION_20260519.md,1-50,agent-skill-mcp,"agent-multi-window-orchestration extracted from superseded-plan; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_REPLAY_REGRESSION_20260519.md,1-50,context-memory-ledger,"context-memory-ledger extracted from superseded-plan; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_REPLAY_REGRESSION_20260519.md,1-50,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from superseded-plan; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/DSXU_V5_PHASE0_REPLAY_REGRESSION_20260519.md,1-50,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from superseded-plan; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_REPLAY_REGRESSION_20260519.md,1-50,release-claim-boundary,"claim-boundary-and-public-wording extracted from superseded-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_REPLAY_REGRESSION_20260519.md,1-50,release-claim-boundary,"release-ip-brand-risk extracted from superseded-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_PHASE0_REPLAY_REGRESSION_20260519.md,1-50,scenario-replay,"scenario-test-corpus extracted from superseded-plan; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/DSXU_V5_REPLAY_BANK_20260519.md,1-53,verification-recovery,"verification-recovery-gates extracted from superseded-plan; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/DSXU_V5_REPLAY_BANK_20260519.md,1-53,context-memory-ledger,"context-memory-ledger extracted from superseded-plan; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/DSXU_V5_REPLAY_BANK_20260519.md,1-53,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from superseded-plan; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/DSXU_V5_REPLAY_BANK_20260519.md,1-53,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from superseded-plan; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_REPLAY_BANK_20260519.md,1-53,release-claim-boundary,"claim-boundary-and-public-wording extracted from superseded-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_REPLAY_BANK_20260519.md,1-53,release-claim-boundary,"release-ip-brand-risk extracted from superseded-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/DSXU_V5_REPLAY_BANK_20260519.md,1-53,scenario-replay,"scenario-test-corpus extracted from superseded-plan; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/DSXU_V6_CONTEXT_PRESSURE_20260519.md,1-20,prompt-discipline,"prompt-behavior-discipline extracted from active-v6-evidence; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,true,false,false,true,false,false
docs/DSXU_V6_CONTEXT_PRESSURE_20260519.md,1-20,verification-recovery,"verification-recovery-gates extracted from active-v6-evidence; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,true,false,false,false,false,false
docs/DSXU_V6_CONTEXT_PRESSURE_20260519.md,1-20,context-memory-ledger,"context-memory-ledger extracted from active-v6-evidence; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,true,false,false,false,false,false
docs/DSXU_V6_CONTEXT_PRESSURE_20260519.md,1-20,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from active-v6-evidence; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,true,false,false,false,false,false
docs/DSXU_V6_CONTEXT_PRESSURE_20260519.md,1-20,release-claim-boundary,"claim-boundary-and-public-wording extracted from active-v6-evidence; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,true,false,true,false,false,false
docs/DSXU_V6_COST_TO_VERIFIED_COMPLETION_20260519.md,1-27,context-memory-ledger,"context-memory-ledger extracted from active-v6-evidence; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,true,false,false,false,false,false
docs/DSXU_V6_COST_TO_VERIFIED_COMPLETION_20260519.md,1-27,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from active-v6-evidence; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,true,false,false,false,false,false
docs/DSXU_V6_COST_TO_VERIFIED_COMPLETION_20260519.md,1-27,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from active-v6-evidence; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,true,false,true,false,false,false
docs/DSXU_V6_COST_TO_VERIFIED_COMPLETION_20260519.md,1-27,release-claim-boundary,"claim-boundary-and-public-wording extracted from active-v6-evidence; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,true,false,true,false,false,false
docs/DSXU_V6_COST_TO_VERIFIED_COMPLETION_20260519.md,1-27,scenario-replay,"scenario-test-corpus extracted from active-v6-evidence; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,true,false,true,false,false,false
docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md,1-1843,prompt-discipline,"prompt-behavior-discipline extracted from active-master-plan; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,true,false,false,true,false,false
docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md,1-1843,agent-skill-mcp,"agent-multi-window-orchestration extracted from active-master-plan; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,true,false,false,false,false,false
docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md,1-1843,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from active-master-plan; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,true,false,false,false,false,false
docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md,1-1843,tool-protocol,"tool-protocol-and-schema extracted from active-master-plan; use as structured signal only, not raw prompt context.",Tool Gate / Tool View,V6 Tool Contract / V7 Safety Gate,true,false,false,false,false,false
docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md,1-1843,verification-recovery,"verification-recovery-gates extracted from active-master-plan; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,true,false,false,false,false,false
docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md,1-1843,context-memory-ledger,"context-memory-ledger extracted from active-master-plan; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,true,false,false,false,false,false
docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md,1-1843,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from active-master-plan; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,true,false,false,false,false,false
docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md,1-1843,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from active-master-plan; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,true,false,true,false,false,false
docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md,1-1843,release-claim-boundary,"claim-boundary-and-public-wording extracted from active-master-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,true,false,true,false,false,false
docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md,1-1843,release-claim-boundary,"release-ip-brand-risk extracted from active-master-plan; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,true,false,true,false,false,false
