"Path","Exists","Count","Category","Phase","Owner","Decision","Signal"
"src\coordinator\coordinatorMode.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\coordinator\coordinatorMode.ts:141:- **subscribe_pr_activity / unsubscribe_pr_activity** (if available) - Subscribe to GitHub PR events (review comments, CI results). Events arrive as user messages. Merge conflict transitions do NOT arrive - GitHub doesn't webhook \`mergeable_state\` changes, so poll \`gh pr view N --json mergeable\` if tracking conflict status. Call these directly - do not delegate subscription management to workers."
"src\entrypoints\sdk\coreSchemas.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\entrypoints\sdk\coreSchemas.ts:1091:      subscriptionType: z.string().optional(),"
"src\entrypoints\sdk\coreSchemas.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\entrypoints\sdk\coreSchemas.ts:1349:    .describe('Rate limit information for remote-session subscription users.'),"
"src\keybindings\KeybindingProviderSetup.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\keybindings\KeybindingProviderSetup.tsx:195:      // synchronously in useState, not via this subscription"
"src\main.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\main.tsx:50:import { getSubscriptionType, isProviderSubscriptionAccount, prefetchAwsCredentialsAndBedRockInfoIfSafe, prefetchGcpCredentialsIfSafe, validateForceLoginOrg } from './utils/auth.js';"
"src\main.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\main.tsx:1575:    const enableDsxuBrowserProvider = shouldEnableDsxuBrowserProvider(chromeOpts.chrome) && (isDSXUCodeMode || false || isProviderSubscriptionAccount());"
"src\main.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\main.tsx:2953:      subscriptionType: getSubscriptionType() as AnalyticsMetadata_I_VERIFIED_THIS_IS_NOT_CODE_OR_FILEPATHS,"
"src\main.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\main.tsx:4223:  auth.command('login').description('Sign in to your DSXU provider account').option('--email <email>', 'Pre-populate email address on the login page').option('--sso', 'Force SSO login flow').option('--console', 'Use provider console API usage billing').option(DSXU_LEGACY_PROVIDER_SUBSCRIPTION_OPTION, 'Use provider subscription (default)').action(async (loginOptions: {"
"src\main.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\main.tsx:4441:  // would throw inside isProviderSubscriptionAccount -> getGlobalConfig and return"
"src\commands.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands.ts:163:import { isUsing3PServices, isProviderSubscriptionAccount } from './utils/auth.js'"
"src\commands.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands.ts:450:        if (isProviderSubscriptionAccount()) return true"
"src\commands.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands.ts:457:          !isProviderSubscriptionAccount() &&"
"src\screens\REPL.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\screens\REPL.tsx:276:import { useCanSwitchToExistingSubscription } from 'src/hooks/notifs/useCanSwitchToExistingSubscription.js';"
"src\screens\REPL.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\screens\REPL.tsx:931:  useCanSwitchToExistingSubscription();"
"src\screens\REPL.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\screens\REPL.tsx:2902:            // Clean up all sibling bridge subscriptions for this host"
"src\screens\REPL.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\screens\REPL.tsx:4719:    // subscription needed. The tengu_kairos_cron runtime gate is checked inside"
"src\screens\REPL.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\screens\REPL.tsx:5322:            // Clean up bridge subscriptions and cancel remote prompts"
"src\utils\attachments.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\attachments.ts:125:import { getSubscriptionType } from './auth.js'"
"src\utils\attachments.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\attachments.ts:676:      /** Whether to include the ""launch multiple agents concurrently"" note (non-pro subscriptions) */"
"src\utils\attachments.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\attachments.ts:1467:      showConcurrencyNote: getSubscriptionType() !== 'pro',"
"src\utils\computerUse\gates.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\computerUse\gates.ts:4:import { getSubscriptionType } from '../auth.js'"
"src\utils\computerUse\gates.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\computerUse\gates.ts:36:// regardless of subscription tier ...not all ants are max/pro, and per"
"src\utils\computerUse\gates.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\computerUse\gates.ts:38:function hasRequiredSubscription(): boolean {"
"src\utils\computerUse\gates.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\computerUse\gates.ts:40:  const tier = getSubscriptionType()"
"src\utils\computerUse\gates.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\computerUse\gates.ts:56:  return hasRequiredSubscription() && readConfig().enabled"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:19:  getMockSubscriptionType,"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:20:  shouldUseMockSubscription,"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:28:import type { OAuthTokens, SubscriptionType } from '../../services/oauth/types.js'"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1299:      // stored subscription with null -fall back to the existing value."
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1300:      subscriptionType:"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1301:        tokens.subscriptionType ?? existingOauth?.subscriptionType ?? null,"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1342:      subscriptionType: null,"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1356:      subscriptionType: null,"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1607:      // For provider subscription accounts, omit scopes so the default provider"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1639:export function isProviderSubscriptionAccount(): boolean {"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1664:  // 1. Provider subscription accounts (Max, Pro, Enterprise, Team)"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1678:  // Exclude provider subscription accounts"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1679:  if (isProviderSubscriptionAccount()) {"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1703:  // Must be a provider subscription account with a supported subscription type"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1704:  if (!isProviderSubscriptionAccount() || !billingType) {"
"src\services\auth\dsxuProviderAuth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\auth\dsxuProviderAuth.ts:1710:    billingType !== 'stripe_subscription' &&"
