path,primaryLabel,capability,kind,owner,action,defaultMainline,exposure,claimAllowed,modelPromptAllowed,reason
bunfig.toml,unclassified,core-or-unclear,config,Runtime Config / Release Surface,keep-release-surface,false,not-exposed,false,false,V6 Phase 0 assigns Runtime Config / Release Surface; action=keep-release-surface; cannot be used as product capability claim until owner review closes.
src/tools/SendMessageTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/SkillTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/TaskCreateTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/TaskGetTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/TaskListTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/TaskOutputTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/TaskUpdateTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/TeamCreateTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/TeamDeleteTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/TodoWriteTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/ToolSearchTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/tools/WorkflowTool/constants.ts,default-mainline,tool-system,tool-source,Tool Gate / Tool View,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/types/generated/events_mono/common/v1/auth.ts,default-mainline,core-or-unclear,source,Owner Review Queue,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/types/generated/events_mono/growthbook/v1/growthbook_experiment_event.ts,default-mainline,core-or-unclear,source,Owner Review Queue,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/commitAttributionProviderMigration.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/configConstants.ts,default-mainline,configuration,source,Owner Review Queue,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/configProviderMigration.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/controlMessageCompat.ts,default-mainline,core-or-unclear,source,Owner Review Queue,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/envCompat.ts,default-mainline,configuration,source,Owner Review Queue,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/imageValidation.ts,default-mainline,core-or-unclear,source,Owner Review Queue,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/antModels.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigration1mAccess.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationAdvisorModel.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationAgentModel.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationAliases.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationBetas.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationContext.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationDeprecation.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationEffort.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationFastMode.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationInsightsModel.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationModel.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationModelAllowlist.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationModelCompat.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/utils/model/providerMigration/providerMigrationModelConfigs.ts,default-mainline,provider-model-cost-cache,source,DeepSeek Provider / Cost Cache,keep-mainline-owner,true,default-mainline,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
